CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0026000000040084RB0F;23/11/2017;4;0,082;R
ES0026000000040084RB0F;23/11/2017;5;0,082;R
ES0026000000040084RB0F;23/11/2017;6;0,058;R
ES0026000000040084RB0F;23/11/2017;7;0,091;R
ES0026000000040084RB0F;23/11/2017;8;0,085;R
ES0026000000040084RB0F;23/11/2017;9;0,257;R
ES0026000000040084RB0F;23/11/2017;10;0,133;R
ES0026000000040084RB0F;23/11/2017;11;0,565;R
ES0026000000040084RB0F;23/11/2017;12;0,104;R
ES0026000000040084RB0F;23/11/2017;13;0,88;R
ES0026000000040084RB0F;23/11/2017;14;0,28;R
ES0026000000040084RB0F;23/11/2017;15;0,087;R
ES0026000000040084RB0F;23/11/2017;16;0,585;R
ES0026000000040084RB0F;23/11/2017;17;1,39;R
ES0026000000040084RB0F;23/11/2017;18;1,347;R
ES0026000000040084RB0F;23/11/2017;19;0,342;R
ES0026000000040084RB0F;23/11/2017;20;0,214;R
ES0026000000040084RB0F;23/11/2017;21;0,109;R
ES0026000000040084RB0F;23/11/2017;22;0,091;R
ES0026000000040084RB0F;23/11/2017;23;0,237;R
ES0026000000040084RB0F;23/11/2017;24;0,238;R
ES0026000000040084RB0F;24/11/2017;1;0,165;E
ES0026000000040084RB0F;24/11/2017;2;0,134;E
ES0026000000040084RB0F;24/11/2017;3;0,119;E
ES0026000000040084RB0F;24/11/2017;4;0,112;E
ES0026000000040084RB0F;24/11/2017;5;0,11;E
ES0026000000040084RB0F;24/11/2017;6;0,115;E
ES0026000000040084RB0F;24/11/2017;7;0,135;E
ES0026000000040084RB0F;24/11/2017;8;0,188;E
ES0026000000040084RB0F;24/11/2017;9;0,229;E
ES0026000000040084RB0F;24/11/2017;10;0,246;E
ES0026000000040084RB0F;24/11/2017;11;0,263;E
ES0026000000040084RB0F;24/11/2017;12;0,265;E
ES0026000000040084RB0F;24/11/2017;13;0,27;E
ES0026000000040084RB0F;24/11/2017;14;0,275;E
ES0026000000040084RB0F;24/11/2017;15;0,263;E
ES0026000000040084RB0F;24/11/2017;16;0,25;E
ES0026000000040084RB0F;24/11/2017;17;0,25;E
ES0026000000040084RB0F;24/11/2017;18;0,269;E
ES0026000000040084RB0F;24/11/2017;19;0,3;E
ES0026000000040084RB0F;24/11/2017;20;0,309;E
ES0026000000040084RB0F;24/11/2017;21;0,308;E
ES0026000000040084RB0F;24/11/2017;22;0,298;E
ES0026000000040084RB0F;24/11/2017;23;0,264;E
ES0026000000040084RB0F;24/11/2017;24;0,222;E
ES0026000000040084RB0F;25/11/2017;1;0,474;R
ES0026000000040084RB0F;25/11/2017;2;0,123;R
ES0026000000040084RB0F;25/11/2017;3;0,6;R
ES0026000000040084RB0F;25/11/2017;4;0,072;R
ES0026000000040084RB0F;25/11/2017;5;0,082;R
ES0026000000040084RB0F;25/11/2017;6;0,081;R
ES0026000000040084RB0F;25/11/2017;7;0,057;R
ES0026000000040084RB0F;25/11/2017;8;0,091;R
ES0026000000040084RB0F;25/11/2017;9;0,1;R
ES0026000000040084RB0F;25/11/2017;10;0,292;R
ES0026000000040084RB0F;25/11/2017;11;0,154;R
ES0026000000040084RB0F;25/11/2017;12;0,185;R
ES0026000000040084RB0F;25/11/2017;13;0,231;R
ES0026000000040084RB0F;25/11/2017;14;0,15;R
ES0026000000040084RB0F;25/11/2017;15;0,952;R
ES0026000000040084RB0F;25/11/2017;16;0,194;R
ES0026000000040084RB0F;25/11/2017;17;0,194;R
ES0026000000040084RB0F;25/11/2017;18;0,215;R
ES0026000000040084RB0F;25/11/2017;19;0,272;R
ES0026000000040084RB0F;25/11/2017;20;0,23;R
ES0026000000040084RB0F;25/11/2017;21;0,194;R
ES0026000000040084RB0F;25/11/2017;22;0,265;R
ES0026000000040084RB0F;25/11/2017;23;0,539;R
ES0026000000040084RB0F;25/11/2017;24;0,202;R
ES0026000000040084RB0F;26/11/2017;1;0,549;R
ES0026000000040084RB0F;26/11/2017;2;0,066;R
ES0026000000040084RB0F;26/11/2017;3;0,087;R
ES0026000000040084RB0F;26/11/2017;4;0,13;R
ES0026000000040084RB0F;26/11/2017;5;0,068;R
ES0026000000040084RB0F;26/11/2017;6;0,091;R
ES0026000000040084RB0F;26/11/2017;7;0,078;R
ES0026000000040084RB0F;26/11/2017;8;0,062;R
ES0026000000040084RB0F;26/11/2017;9;0,206;R
ES0026000000040084RB0F;26/11/2017;10;0,113;R
ES0026000000040084RB0F;26/11/2017;11;0,616;R
ES0026000000040084RB0F;26/11/2017;12;0,507;R
ES0026000000040084RB0F;26/11/2017;13;0,098;R
ES0026000000040084RB0F;26/11/2017;14;0,11;R
ES0026000000040084RB0F;26/11/2017;15;0,5;R
ES0026000000040084RB0F;26/11/2017;16;0,223;R
ES0026000000040084RB0F;26/11/2017;17;0,258;R
ES0026000000040084RB0F;26/11/2017;18;0,228;R
ES0026000000040084RB0F;26/11/2017;19;0,219;R
ES0026000000040084RB0F;26/11/2017;20;0,186;R
ES0026000000040084RB0F;26/11/2017;21;0,217;R
ES0026000000040084RB0F;26/11/2017;22;0,822;R
ES0026000000040084RB0F;26/11/2017;23;0,364;R
ES0026000000040084RB0F;26/11/2017;24;0,534;R
ES0026000000040084RB0F;27/11/2017;1;0,205;R
ES0026000000040084RB0F;27/11/2017;2;0,609;R
ES0026000000040084RB0F;27/11/2017;3;0,087;R
ES0026000000040084RB0F;27/11/2017;4;0,054;R
ES0026000000040084RB0F;27/11/2017;5;0,082;R
ES0026000000040084RB0F;27/11/2017;6;0,076;R
ES0026000000040084RB0F;27/11/2017;7;0,048;R
ES0026000000040084RB0F;27/11/2017;8;0,1;R
ES0026000000040084RB0F;27/11/2017;9;0,3;R
ES0026000000040084RB0F;27/11/2017;10;0,208;R
ES0026000000040084RB0F;27/11/2017;11;0,474;R
ES0026000000040084RB0F;27/11/2017;12;0,716;R
ES0026000000040084RB0F;27/11/2017;13;0,055;R
ES0026000000040084RB0F;27/11/2017;14;0,075;R
ES0026000000040084RB0F;27/11/2017;15;0,342;R
ES0026000000040084RB0F;27/11/2017;16;0,252;E
ES0026000000040084RB0F;27/11/2017;17;0,253;E
ES0026000000040084RB0F;27/11/2017;18;0,275;E
ES0026000000040084RB0F;27/11/2017;19;0,312;E
ES0026000000040084RB0F;27/11/2017;20;0,33;E
ES0026000000040084RB0F;27/11/2017;21;0,335;E
ES0026000000040084RB0F;27/11/2017;22;0,321;E
ES0026000000040084RB0F;27/11/2017;23;0,274;E
ES0026000000040084RB0F;27/11/2017;24;0,218;E
ES0026000000040084RB0F;28/11/2017;1;0,114;R
ES0026000000040084RB0F;28/11/2017;2;0,089;R
ES0026000000040084RB0F;28/11/2017;3;0,089;R
ES0026000000040084RB0F;28/11/2017;4;0,068;R
ES0026000000040084RB0F;28/11/2017;5;0,06;R
ES0026000000040084RB0F;28/11/2017;6;0,08;R
ES0026000000040084RB0F;28/11/2017;7;0,08;R
ES0026000000040084RB0F;28/11/2017;8;0,116;R
ES0026000000040084RB0F;28/11/2017;9;0,461;R
ES0026000000040084RB0F;28/11/2017;10;0,502;R
ES0026000000040084RB0F;28/11/2017;11;0,227;R
ES0026000000040084RB0F;28/11/2017;12;0,752;R
ES0026000000040084RB0F;28/11/2017;13;0,107;R
ES0026000000040084RB0F;28/11/2017;14;0,052;R
ES0026000000040084RB0F;28/11/2017;15;0,401;R
ES0026000000040084RB0F;28/11/2017;16;0,222;R
ES0026000000040084RB0F;28/11/2017;17;0,204;R
ES0026000000040084RB0F;28/11/2017;18;0,206;R
ES0026000000040084RB0F;28/11/2017;19;0,868;R
ES0026000000040084RB0F;28/11/2017;20;0,345;R
ES0026000000040084RB0F;28/11/2017;21;0,195;R
ES0026000000040084RB0F;28/11/2017;22;0,307;R
ES0026000000040084RB0F;28/11/2017;23;0,237;R
ES0026000000040084RB0F;28/11/2017;24;0,249;R
ES0026000000040084RB0F;29/11/2017;1;0,13;R
ES0026000000040084RB0F;29/11/2017;2;0,078;R
ES0026000000040084RB0F;29/11/2017;3;0,062;R
ES0026000000040084RB0F;29/11/2017;4;0,079;R
ES0026000000040084RB0F;29/11/2017;5;0,087;R
ES0026000000040084RB0F;29/11/2017;6;0,059;R
ES0026000000040084RB0F;29/11/2017;7;0,066;R
ES0026000000040084RB0F;29/11/2017;8;0,078;R
ES0026000000040084RB0F;29/11/2017;9;0,177;R
ES0026000000040084RB0F;29/11/2017;10;0,122;R
ES0026000000040084RB0F;29/11/2017;11;0,158;R
ES0026000000040084RB0F;29/11/2017;12;1,448;R
ES0026000000040084RB0F;29/11/2017;13;0,641;R
ES0026000000040084RB0F;29/11/2017;14;0,81;R
ES0026000000040084RB0F;29/11/2017;15;0,65;R
ES0026000000040084RB0F;29/11/2017;16;0,308;R
ES0026000000040084RB0F;29/11/2017;17;0,286;R
ES0026000000040084RB0F;29/11/2017;18;0,23;R
ES0026000000040084RB0F;29/11/2017;19;0,417;R
ES0026000000040084RB0F;29/11/2017;20;0,268;R
ES0026000000040084RB0F;29/11/2017;21;0,162;R
ES0026000000040084RB0F;29/11/2017;22;0,176;R
ES0026000000040084RB0F;29/11/2017;23;0,226;R
ES0026000000040084RB0F;29/11/2017;24;0,337;R
ES0026000000040084RB0F;30/11/2017;1;0,169;E
ES0026000000040084RB0F;30/11/2017;2;0,135;E
ES0026000000040084RB0F;30/11/2017;3;0,121;E
ES0026000000040084RB0F;30/11/2017;4;0,115;E
ES0026000000040084RB0F;30/11/2017;5;0,114;E
ES0026000000040084RB0F;30/11/2017;6;0,118;E
ES0026000000040084RB0F;30/11/2017;7;0,14;E
ES0026000000040084RB0F;30/11/2017;8;0,196;E
ES0026000000040084RB0F;30/11/2017;9;0,236;E
ES0026000000040084RB0F;30/11/2017;10;0,255;E
ES0026000000040084RB0F;30/11/2017;11;0,271;E
ES0026000000040084RB0F;30/11/2017;12;0,274;E
ES0026000000040084RB0F;30/11/2017;13;0,279;E
ES0026000000040084RB0F;30/11/2017;14;0,284;E
ES0026000000040084RB0F;30/11/2017;15;0,269;E
ES0026000000040084RB0F;30/11/2017;16;0,254;E
ES0026000000040084RB0F;30/11/2017;17;0,255;E
ES0026000000040084RB0F;30/11/2017;18;0,277;E
ES0026000000040084RB0F;30/11/2017;19;0,315;E
ES0026000000040084RB0F;30/11/2017;20;0,334;E
ES0026000000040084RB0F;30/11/2017;21;0,339;E
ES0026000000040084RB0F;30/11/2017;22;0,323;E
ES0026000000040084RB0F;30/11/2017;23;0,278;E
ES0026000000040084RB0F;30/11/2017;24;0,222;E
ES0026000000040084RB0F;01/12/2017;1;;E
ES0026000000040084RB0F;01/12/2017;2;;E
ES0026000000040084RB0F;01/12/2017;3;;E
ES0026000000040084RB0F;01/12/2017;4;;E
ES0026000000040084RB0F;01/12/2017;5;;E
ES0026000000040084RB0F;01/12/2017;6;;E
ES0026000000040084RB0F;01/12/2017;7;;E
ES0026000000040084RB0F;01/12/2017;8;;E
ES0026000000040084RB0F;01/12/2017;9;;E
ES0026000000040084RB0F;01/12/2017;10;;E
ES0026000000040084RB0F;01/12/2017;11;;E
ES0026000000040084RB0F;01/12/2017;12;;E
ES0026000000040084RB0F;01/12/2017;13;;E
ES0026000000040084RB0F;01/12/2017;14;;E
ES0026000000040084RB0F;01/12/2017;15;;E
ES0026000000040084RB0F;01/12/2017;16;;E
ES0026000000040084RB0F;01/12/2017;17;;E
ES0026000000040084RB0F;01/12/2017;18;;E
ES0026000000040084RB0F;01/12/2017;19;;E
ES0026000000040084RB0F;01/12/2017;20;;E
ES0026000000040084RB0F;01/12/2017;21;;E
ES0026000000040084RB0F;01/12/2017;22;;E
ES0026000000040084RB0F;01/12/2017;23;;E
ES0026000000040084RB0F;01/12/2017;24;;E
ES0026000000040084RB0F;02/12/2017;1;0,17;E
ES0026000000040084RB0F;02/12/2017;2;0,079;E
ES0026000000040084RB0F;02/12/2017;3;0,085;E
ES0026000000040084RB0F;02/12/2017;4;0,085;E
ES0026000000040084RB0F;02/12/2017;5;0,061;E
ES0026000000040084RB0F;02/12/2017;6;0,086;E
ES0026000000040084RB0F;02/12/2017;7;0,072;E
ES0026000000040084RB0F;02/12/2017;8;0,104;E
ES0026000000040084RB0F;02/12/2017;9;0,251;E
ES0026000000040084RB0F;02/12/2017;10;0,174;E
ES0026000000040084RB0F;02/12/2017;11;0,169;E
ES0026000000040084RB0F;02/12/2017;12;0,284;E
ES0026000000040084RB0F;02/12/2017;13;0,299;E
ES0026000000040084RB0F;02/12/2017;14;0,193;E
ES0026000000040084RB0F;02/12/2017;15;0,755;E
ES0026000000040084RB0F;02/12/2017;16;0,209;E
ES0026000000040084RB0F;02/12/2017;17;0,183;E
ES0026000000040084RB0F;02/12/2017;18;0,237;E
ES0026000000040084RB0F;02/12/2017;19;0,207;E
ES0026000000040084RB0F;02/12/2017;20;0,158;E
ES0026000000040084RB0F;02/12/2017;21;0,611;E
ES0026000000040084RB0F;02/12/2017;22;0,404;E
ES0026000000040084RB0F;02/12/2017;23;0,568;E
ES0026000000040084RB0F;02/12/2017;24;0,298;
ES0026000000040084RB0F;03/12/2017;1;0,831;E
ES0026000000040084RB0F;03/12/2017;2;0,176;E
ES0026000000040084RB0F;03/12/2017;3;0,118;E
ES0026000000040084RB0F;03/12/2017;4;0,143;E
ES0026000000040084RB0F;03/12/2017;5;0,116;E
ES0026000000040084RB0F;03/12/2017;6;0,064;E
ES0026000000040084RB0F;03/12/2017;7;0,07;E
ES0026000000040084RB0F;03/12/2017;8;0,078;E
ES0026000000040084RB0F;03/12/2017;9;0,217;E
ES0026000000040084RB0F;03/12/2017;10;0,136;E
ES0026000000040084RB0F;03/12/2017;11;0,512;E
ES0026000000040084RB0F;03/12/2017;12;0,309;E
ES0026000000040084RB0F;03/12/2017;13;0,1;E
ES0026000000040084RB0F;03/12/2017;14;0,083;E
ES0026000000040084RB0F;03/12/2017;15;0,062;E
ES0026000000040084RB0F;03/12/2017;16;0,064;E
ES0026000000040084RB0F;03/12/2017;17;0,086;E
ES0026000000040084RB0F;03/12/2017;18;0,062;E
ES0026000000040084RB0F;03/12/2017;19;0,075;E
ES0026000000040084RB0F;03/12/2017;20;0,194;E
ES0026000000040084RB0F;03/12/2017;21;;E
ES0026000000040084RB0F;03/12/2017;22;;E
ES0026000000040084RB0F;03/12/2017;23;;E
ES0026000000040084RB0F;03/12/2017;24;;E
ES0026000000040084RB0F;04/12/2017;1;0,116;E
ES0026000000040084RB0F;04/12/2017;2;0,14;E
ES0026000000040084RB0F;04/12/2017;3;0,084;E
ES0026000000040084RB0F;04/12/2017;4;0,053;E
ES0026000000040084RB0F;04/12/2017;5;0,083;E
ES0026000000040084RB0F;04/12/2017;6;0,087;E
ES0026000000040084RB0F;04/12/2017;7;0,054;E
ES0026000000040084RB0F;04/12/2017;8;0,078;E
ES0026000000040084RB0F;04/12/2017;9;0,405;E
ES0026000000040084RB0F;04/12/2017;10;0,179;E
ES0026000000040084RB0F;04/12/2017;11;0,16;E
ES0026000000040084RB0F;04/12/2017;12;0,236;E
ES0026000000040084RB0F;04/12/2017;13;0,508;E
ES0026000000040084RB0F;04/12/2017;14;0,277;E
ES0026000000040084RB0F;04/12/2017;15;0,411;E
ES0026000000040084RB0F;04/12/2017;16;0,215;E
ES0026000000040084RB0F;04/12/2017;17;0,31;E
ES0026000000040084RB0F;04/12/2017;18;0,651;E
ES0026000000040084RB0F;04/12/2017;19;0,206;E
ES0026000000040084RB0F;04/12/2017;20;0,734;E
ES0026000000040084RB0F;04/12/2017;21;0,16;E
ES0026000000040084RB0F;04/12/2017;22;0,241;E
ES0026000000040084RB0F;04/12/2017;23;0,297;E
ES0026000000040084RB0F;04/12/2017;24;0,213;
ES0026000000040084RB0F;05/12/2017;1;0,162;E
ES0026000000040084RB0F;05/12/2017;2;0,079;E
ES0026000000040084RB0F;05/12/2017;3;0,065;E
ES0026000000040084RB0F;05/12/2017;4;0,052;E
ES0026000000040084RB0F;05/12/2017;5;0,075;E
ES0026000000040084RB0F;05/12/2017;6;0,08;E
ES0026000000040084RB0F;05/12/2017;7;0,052;E
ES0026000000040084RB0F;05/12/2017;8;0,24;E
ES0026000000040084RB0F;05/12/2017;9;0,223;E
ES0026000000040084RB0F;05/12/2017;10;0,225;E
ES0026000000040084RB0F;05/12/2017;11;0,124;E
ES0026000000040084RB0F;05/12/2017;12;0,179;E
ES0026000000040084RB0F;05/12/2017;13;0,196;E
ES0026000000040084RB0F;05/12/2017;14;1,091;E
ES0026000000040084RB0F;05/12/2017;15;0,73;E
ES0026000000040084RB0F;05/12/2017;16;0,261;E
ES0026000000040084RB0F;05/12/2017;17;0,332;E
ES0026000000040084RB0F;05/12/2017;18;0,31;E
ES0026000000040084RB0F;05/12/2017;19;0,268;E
ES0026000000040084RB0F;05/12/2017;20;0,263;E
ES0026000000040084RB0F;05/12/2017;21;0,2;E
ES0026000000040084RB0F;05/12/2017;22;0,124;E
ES0026000000040084RB0F;05/12/2017;23;0,315;E
ES0026000000040084RB0F;05/12/2017;24;0,566;
ES0026000000040084RB0F;06/12/2017;1;0,222;E
ES0026000000040084RB0F;06/12/2017;2;0,698;E
ES0026000000040084RB0F;06/12/2017;3;0,093;E
ES0026000000040084RB0F;06/12/2017;4;0,075;E
ES0026000000040084RB0F;06/12/2017;5;0,057;E
ES0026000000040084RB0F;06/12/2017;6;0,076;E
ES0026000000040084RB0F;06/12/2017;7;0,077;E
ES0026000000040084RB0F;06/12/2017;8;0,041;E
ES0026000000040084RB0F;06/12/2017;9;0,301;E
ES0026000000040084RB0F;06/12/2017;10;0,253;E
ES0026000000040084RB0F;06/12/2017;11;0,252;E
ES0026000000040084RB0F;06/12/2017;12;1,235;E
ES0026000000040084RB0F;06/12/2017;13;1,86;E
ES0026000000040084RB0F;06/12/2017;14;1,83;E
ES0026000000040084RB0F;06/12/2017;15;1,789;E
ES0026000000040084RB0F;06/12/2017;16;1,556;E
ES0026000000040084RB0F;06/12/2017;17;0,83;E
ES0026000000040084RB0F;06/12/2017;18;0,203;E
ES0026000000040084RB0F;06/12/2017;19;0,267;E
ES0026000000040084RB0F;06/12/2017;20;0,289;E
ES0026000000040084RB0F;06/12/2017;21;0,263;E
ES0026000000040084RB0F;06/12/2017;22;0,214;E
ES0026000000040084RB0F;06/12/2017;23;0,293;E
ES0026000000040084RB0F;06/12/2017;24;0,193;
ES0026000000040084RB0F;07/12/2017;1;0,193;E
ES0026000000040084RB0F;07/12/2017;2;0,087;E
ES0026000000040084RB0F;07/12/2017;3;0,069;E
ES0026000000040084RB0F;07/12/2017;4;0,065;E
ES0026000000040084RB0F;07/12/2017;5;0,078;E
ES0026000000040084RB0F;07/12/2017;6;0,068;E
ES0026000000040084RB0F;07/12/2017;7;0,062;E
ES0026000000040084RB0F;07/12/2017;8;0,086;E
ES0026000000040084RB0F;07/12/2017;9;0,277;E
ES0026000000040084RB0F;07/12/2017;10;0,145;E
ES0026000000040084RB0F;07/12/2017;11;0,571;E
ES0026000000040084RB0F;07/12/2017;12;0,589;E
ES0026000000040084RB0F;07/12/2017;13;0,376;E
ES0026000000040084RB0F;07/12/2017;14;0,086;E
ES0026000000040084RB0F;07/12/2017;15;0,337;E
ES0026000000040084RB0F;07/12/2017;16;0,231;E
ES0026000000040084RB0F;07/12/2017;17;0,649;E
ES0026000000040084RB0F;07/12/2017;18;0,479;E
ES0026000000040084RB0F;07/12/2017;19;0,592;E
ES0026000000040084RB0F;07/12/2017;20;0,178;E
ES0026000000040084RB0F;07/12/2017;21;0,161;E
ES0026000000040084RB0F;07/12/2017;22;0,14;E
ES0026000000040084RB0F;07/12/2017;23;0,285;E
ES0026000000040084RB0F;07/12/2017;24;0,239;
ES0026000000040084RB0F;08/12/2017;1;0,188;E
ES0026000000040084RB0F;08/12/2017;2;0,111;E
ES0026000000040084RB0F;08/12/2017;3;0,138;E
ES0026000000040084RB0F;08/12/2017;4;0,122;E
ES0026000000040084RB0F;08/12/2017;5;0,075;E
ES0026000000040084RB0F;08/12/2017;6;0,072;E
ES0026000000040084RB0F;08/12/2017;7;0,081;E
ES0026000000040084RB0F;08/12/2017;8;0,098;E
ES0026000000040084RB0F;08/12/2017;9;0,239;E
ES0026000000040084RB0F;08/12/2017;10;0,203;E
ES0026000000040084RB0F;08/12/2017;11;0,211;E
ES0026000000040084RB0F;08/12/2017;12;0,229;E
ES0026000000040084RB0F;08/12/2017;13;0,181;E
ES0026000000040084RB0F;08/12/2017;14;0,163;E
ES0026000000040084RB0F;08/12/2017;15;0,715;E
ES0026000000040084RB0F;08/12/2017;16;0,282;E
ES0026000000040084RB0F;08/12/2017;17;0,31;E
ES0026000000040084RB0F;08/12/2017;18;0,31;E
ES0026000000040084RB0F;08/12/2017;19;0,262;E
ES0026000000040084RB0F;08/12/2017;20;0,107;E
ES0026000000040084RB0F;08/12/2017;21;0,102;E
ES0026000000040084RB0F;08/12/2017;22;0,107;E
ES0026000000040084RB0F;08/12/2017;23;0,221;E
ES0026000000040084RB0F;08/12/2017;24;0,287;
ES0026000000040084RB0F;09/12/2017;1;0,173;E
ES0026000000040084RB0F;09/12/2017;2;0,096;E
ES0026000000040084RB0F;09/12/2017;3;0,055;E
ES0026000000040084RB0F;09/12/2017;4;0,087;E
ES0026000000040084RB0F;09/12/2017;5;0,082;E
ES0026000000040084RB0F;09/12/2017;6;0,046;E
ES0026000000040084RB0F;09/12/2017;7;0,077;E
ES0026000000040084RB0F;09/12/2017;8;0,109;E
ES0026000000040084RB0F;09/12/2017;9;0,203;E
ES0026000000040084RB0F;09/12/2017;10;0,166;E
ES0026000000040084RB0F;09/12/2017;11;0,255;E
ES0026000000040084RB0F;09/12/2017;12;0,2;E
ES0026000000040084RB0F;09/12/2017;13;0,179;E
ES0026000000040084RB0F;09/12/2017;14;0,88;E
ES0026000000040084RB0F;09/12/2017;15;0,778;E
ES0026000000040084RB0F;09/12/2017;16;0,559;E
ES0026000000040084RB0F;09/12/2017;17;0,271;E
ES0026000000040084RB0F;09/12/2017;18;0,788;E
ES0026000000040084RB0F;09/12/2017;19;0,08;E
ES0026000000040084RB0F;09/12/2017;20;0,069;E
ES0026000000040084RB0F;09/12/2017;21;0,099;E
ES0026000000040084RB0F;09/12/2017;22;0,224;E
ES0026000000040084RB0F;09/12/2017;23;0,231;E
ES0026000000040084RB0F;09/12/2017;24;0,213;
ES0026000000040084RB0F;10/12/2017;1;0,184;E
ES0026000000040084RB0F;10/12/2017;2;0,203;E
ES0026000000040084RB0F;10/12/2017;3;0,101;E
ES0026000000040084RB0F;10/12/2017;4;0,054;E
ES0026000000040084RB0F;10/12/2017;5;0,08;E
ES0026000000040084RB0F;10/12/2017;6;0,085;E
ES0026000000040084RB0F;10/12/2017;7;0,057;E
ES0026000000040084RB0F;10/12/2017;8;0,083;E
ES0026000000040084RB0F;10/12/2017;9;0,243;E
ES0026000000040084RB0F;10/12/2017;10;0,165;E
ES0026000000040084RB0F;10/12/2017;11;0,092;E
ES0026000000040084RB0F;10/12/2017;12;0,588;E
ES0026000000040084RB0F;10/12/2017;13;0,383;E
ES0026000000040084RB0F;10/12/2017;14;0,186;E
ES0026000000040084RB0F;10/12/2017;15;0,348;E
ES0026000000040084RB0F;10/12/2017;16;;E
ES0026000000040084RB0F;10/12/2017;17;;E
ES0026000000040084RB0F;10/12/2017;18;;E
ES0026000000040084RB0F;10/12/2017;19;;E
ES0026000000040084RB0F;10/12/2017;20;;E
ES0026000000040084RB0F;10/12/2017;21;;E
ES0026000000040084RB0F;10/12/2017;22;;E
ES0026000000040084RB0F;10/12/2017;23;;E
ES0026000000040084RB0F;10/12/2017;24;;E
ES0026000000040084RB0F;11/12/2017;1;0,202;E
ES0026000000040084RB0F;11/12/2017;2;0,154;E
ES0026000000040084RB0F;11/12/2017;3;0,137;E
ES0026000000040084RB0F;11/12/2017;4;0,086;E
ES0026000000040084RB0F;11/12/2017;5;0,08;E
ES0026000000040084RB0F;11/12/2017;6;0,063;E
ES0026000000040084RB0F;11/12/2017;7;0,069;E
ES0026000000040084RB0F;11/12/2017;8;0,092;E
ES0026000000040084RB0F;11/12/2017;9;0,226;E
ES0026000000040084RB0F;11/12/2017;10;0,172;E
ES0026000000040084RB0F;11/12/2017;11;0,369;E
ES0026000000040084RB0F;11/12/2017;12;0,441;E
ES0026000000040084RB0F;11/12/2017;13;0,198;E
ES0026000000040084RB0F;11/12/2017;14;0,681;E
ES0026000000040084RB0F;11/12/2017;15;0,631;E
ES0026000000040084RB0F;11/12/2017;16;0,268;E
ES0026000000040084RB0F;11/12/2017;17;0,702;E
ES0026000000040084RB0F;11/12/2017;18;0,306;E
ES0026000000040084RB0F;11/12/2017;19;0,308;E
ES0026000000040084RB0F;11/12/2017;20;0,263;E
ES0026000000040084RB0F;11/12/2017;21;0,168;E
ES0026000000040084RB0F;11/12/2017;22;0,163;E
ES0026000000040084RB0F;11/12/2017;23;0,363;E
ES0026000000040084RB0F;11/12/2017;24;0,198;
ES0026000000040084RB0F;12/12/2017;1;;E
ES0026000000040084RB0F;12/12/2017;2;;E
ES0026000000040084RB0F;12/12/2017;3;;E
ES0026000000040084RB0F;12/12/2017;4;;E
ES0026000000040084RB0F;12/12/2017;5;;E
ES0026000000040084RB0F;12/12/2017;6;;E
ES0026000000040084RB0F;12/12/2017;7;;E
ES0026000000040084RB0F;12/12/2017;8;;E
ES0026000000040084RB0F;12/12/2017;9;;E
ES0026000000040084RB0F;12/12/2017;10;;E
ES0026000000040084RB0F;12/12/2017;11;;E
ES0026000000040084RB0F;12/12/2017;12;;E
ES0026000000040084RB0F;12/12/2017;13;;E
ES0026000000040084RB0F;12/12/2017;14;;E
ES0026000000040084RB0F;12/12/2017;15;;E
ES0026000000040084RB0F;12/12/2017;16;;E
ES0026000000040084RB0F;12/12/2017;17;;E
ES0026000000040084RB0F;12/12/2017;18;;E
ES0026000000040084RB0F;12/12/2017;19;;E
ES0026000000040084RB0F;12/12/2017;20;;E
ES0026000000040084RB0F;12/12/2017;21;;E
ES0026000000040084RB0F;12/12/2017;22;;E
ES0026000000040084RB0F;12/12/2017;23;;E
ES0026000000040084RB0F;12/12/2017;24;;E
ES0026000000040084RB0F;13/12/2017;1;0,653;E
ES0026000000040084RB0F;13/12/2017;2;0,076;E
ES0026000000040084RB0F;13/12/2017;3;0,135;E
ES0026000000040084RB0F;13/12/2017;4;0,077;E
ES0026000000040084RB0F;13/12/2017;5;0,077;E
ES0026000000040084RB0F;13/12/2017;6;0,09;E
ES0026000000040084RB0F;13/12/2017;7;0,059;E
ES0026000000040084RB0F;13/12/2017;8;0,182;E
ES0026000000040084RB0F;13/12/2017;9;0,267;E
ES0026000000040084RB0F;13/12/2017;10;0,105;E
ES0026000000040084RB0F;13/12/2017;11;0,098;E
ES0026000000040084RB0F;13/12/2017;12;0,791;E
ES0026000000040084RB0F;13/12/2017;13;0,255;E
ES0026000000040084RB0F;13/12/2017;14;0,064;E
ES0026000000040084RB0F;13/12/2017;15;0,607;E
ES0026000000040084RB0F;13/12/2017;16;0,194;E
ES0026000000040084RB0F;13/12/2017;17;0,199;E
ES0026000000040084RB0F;13/12/2017;18;0,218;E
ES0026000000040084RB0F;13/12/2017;19;0,101;E
ES0026000000040084RB0F;13/12/2017;20;0,096;E
ES0026000000040084RB0F;13/12/2017;21;0,087;E
ES0026000000040084RB0F;13/12/2017;22;0,187;E
ES0026000000040084RB0F;13/12/2017;23;0,409;E
ES0026000000040084RB0F;13/12/2017;24;0,272;
ES0026000000040084RB0F;14/12/2017;1;0,18;E
ES0026000000040084RB0F;14/12/2017;2;0,086;E
ES0026000000040084RB0F;14/12/2017;3;0,052;E
ES0026000000040084RB0F;14/12/2017;4;0,082;E
